YEAR,site,i,hv_size,corallite.diameter,growth.rate,skeletal.density,symbiodinium.density,colony.maximum.diameter
2016,Cayo Diablo (2016),38,0.46138671725772257,-0.544599432969595,2.5206914295178042,0.08623996270537297,0.2310111923400558,-0.7879980269428017
2016,Cayo Diablo (2016),39,0.4897010790261129,-0.5441099307985728,2.1359297052612383,0.0891369166709192,0.3238182782403138,-0.8053801992369679
2016,Cayo Diablo (2016),40,0.45645671087835776,-0.5463254408296716,2.4541061387825134,0.08436475445237762,0.26037701508869704,-0.7589447952212947
2016,Cayo Diablo (2016),41,0.3744675705584557,-0.554042685668921,3.4957604660391186,0.06994977366933841,-0.003809733709582329,-0.7004928591919896
2016,Cayo Diablo (2016),42,0.4289920817519438,-0.5503032229782895,2.8686600530610717,0.07820450974223951,0.1443740433234438,-0.7211133223103553
2016,Cayo Diablo (2016),43,0.41894233560836264,-0.551098668840357,2.8537745968955703,0.07843952971705648,0.11622522990074363,-0.722166456739834
2016,Cayo Diablo (2016),44,0.4717569719868711,-0.5386270629525761,1.3174903657709467,0.10059386606226658,0.4804377637076244,-0.8503656511795528
2016,Cayo Diablo (2016),45,0.48864446788935834,-0.5439925375590946,2.1325082626137952,0.09022513985202289,0.3214840912547917,-0.7950079795269938
2016,Cayo Diablo (2016),46,0.4239155546627469,-0.5339155453877761,0.7574947560476804,0.11143135621800271,0.6170674005573572,-0.9070924042256069
2016,Cayo Diablo (2016),47,0.35988198061372106,-0.5536795658190662,3.5806944678596375,0.0690804216327423,0.060432765447692445,-0.6779096124179426
2016,Cayo Diablo (2016),48,0.48101467528437697,-0.5439610140569643,2.044783334840286,0.0886697611391963,0.29843528365570277,-0.7850611592107279
2016,Cayo Diablo (2016),49,0.4593415068360909,-0.5464032159514832,2.601744193426123,0.08301150847583708,0.20040988988562086,-0.7684521977801934
2016,Cayo Diablo (2016),50,0.48382380532330116,-0.5381023200398242,1.4758212059386153,0.10136465712599324,0.47803772606899386,-0.8518408994442302
2016,Cayo Diablo (2016),51,0.4576327254592442,-0.5461781079021701,2.5845099769801725,0.08283094894199734,0.21605033034389984,-0.7637835930663287
2016,Cayo Diablo (2016),52,0.33378589865466585,-0.5562761457828826,3.614486118058624,0.06483621070797028,-0.07393359766027685,-0.6728101881613083
2016,Cayo Diablo (2016),53,0.4771162184397564,-0.5437302676748292,2.137728718913229,0.08903543365606717,0.2785272311108067,-0.7838522944213958
2016,Cayo Diablo (2016),54,0.4692613087919371,-0.5460722275044997,2.463184819129891,0.08577834970916426,0.23834203354673678,-0.770691541604187
2016,Cayo Diablo (2016),55,0.48154359317810863,-0.5399356401828314,1.6499812061307149,0.09792577352404953,0.4430381626200175,-0.8434063363299239
2016,Cayo Diablo (2016),56,0.49763943987224857,-0.5410015418960106,1.8014322000171528,0.09610496132822792,0.3843376551667222,-0.819635369741236
2016,Cayo Diablo (2016),57,0.4583970387142646,-0.5458032929937714,2.4841636792400976,0.08748890272064272,0.22604595958267562,-0.7674841299789317
2016,Cayo Diablo (2016),58,0.2773457713270782,-0.5577172063642255,3.880439577557325,0.061675337678496936,-0.11749428338582674,-0.6511813846483357
2016,Cayo Diablo (2016),59,0.4153586577334923,-0.5501346212884191,2.9857553728028328,0.07721108060863972,0.08604314991140503,-0.716832408516707
2016,Cayo Diablo (2016),60,0.49248641585126146,-0.5410355098391502,1.8246131967997934,0.09464710075618905,0.3846719137508933,-0.8198067886242608
2016,Cayo Diablo (2016),61,0.41761341463894674,-0.5485067746666373,2.850911791874687,0.07715465832379849,0.14252868872022845,-0.7363713198466151
2016,Cayo Diablo (2016),62,0.37055402426759876,-0.5537289710514562,3.4968223456214425,0.07073929810069401,0.0013469069067258321,-0.6857341293177159
2016,Cayo Diablo (2016),63,0.43844244884849776,-0.5483496080031178,2.806972644371274,0.0793586442534007,0.1585219843258829,-0.7436269151960995
2016,Cayo Diablo (2016),64,0.3241401122949685,-0.5260994596284749,-0.09995444513209725,0.12537880675929397,0.8206486273968698,-0.9814871534127949
2016,Cayo Diablo (2016),65,0.4299202795143498,-0.5490973149052747,2.7291708375474233,0.07809902628630606,0.17559083168964504,-0.7377724265054257
2016,Cayo Diablo (2016),66,0.47347034580387665,-0.5441578843355009,2.261385096771186,0.08482107694025544,0.29823123700726084,-0.7838257801363173
2016,Cayo Diablo (2016),67,0.4902192812261405,-0.5427834911097191,2.003068975173006,0.08970301963349717,0.3394695181137923,-0.7981309514134675
2016,Cayo Diablo (2016),68,0.46957280744728797,-0.544791875143141,2.313767435618331,0.08739718364823928,0.26512588130740256,-0.7820050119692323
2016,Cayo Diablo (2016),69,0.485686805214437,-0.5442528092010233,1.9382033788961985,0.09279963215980433,0.34760681233496665,-0.8072438777531391
2016,Cayo Diablo (2016),70,0.4049632101897576,-0.5304970426399924,0.42441191431666064,0.11578300924756961,0.7245624128188629,-0.9576910375465069
2016,Cayo Diablo (2016),71,0.45512980183510665,-0.5475213738721737,2.4207525721111542,0.0816886625638387,0.21595026965523892,-0.758752171872579
2016,Cayo Diablo (2016),72,0.47946409253662364,-0.5454303945912224,2.334239328654193,0.08862970476364336,0.2824223393964125,-0.7873075766426341
2016,Cayo Diablo (2016),73,0.3590871823035504,-0.5549166282627414,3.3341493848407278,0.07164672747380281,-0.02472889738627521,-0.6831017236744766
2016,Cayo Diablo (2016),74,0.4872285092445495,-0.5423843781241952,1.887467826830053,0.09226745254503532,0.37695755608211157,-0.829681489665114
2016,Cayo Diablo (2016),75,0.47446086953986805,-0.544702033925846,2.1621497538888583,0.08812094752769636,0.2888897024264718,-0.788835074550799
2016,Cayo Diablo (2016),76,0.48061828209237395,-0.5448378883743317,2.2365323580740233,0.08682399790345204,0.29938555885326623,-0.7865886513079312
2016,Cayo Diablo (2016),77,0.4737839438604431,-0.5452117100394658,2.2425026703739888,0.08494978078592996,0.25483697988805815,-0.7762665540499374
2016,Cayo Diablo (2016),78,0.394385114740274,-0.5504398513683957,3.2469468646336632,0.07345227013372595,0.05245694920218643,-0.7190050794704552
2016,Cayo Diablo (2016),79,0.3347563468665339,-0.528146470673991,-0.04134071548975409,0.12456782694791418,0.8183250369139407,-0.9883526822720319
2016,Cayo Diablo (2016),80,0.48637571497580057,-0.5436099561728687,1.9693955470938733,0.09187983540415846,0.3399659858810405,-0.7854972642844351
2016,Cayo Diablo (2016),81,0.454708128353467,-0.5470164777077611,2.5122299992425523,0.08261729554180924,0.20609166365521892,-0.7588308837058285
2016,Cayo Diablo (2016),82,0.4259408645103564,-0.5495154794162657,3.0429399622344224,0.07750594959719169,0.12787767059263921,-0.7301381220877744
2016,Cayo Diablo (2016),83,0.48410005153324165,-0.5380454901924404,1.4760796213700793,0.1018666432953664,0.5015768401897274,-0.8588522515002265
2016,Cayo Diablo (2016),84,0.2916929917588021,-0.5580802929274563,3.9115742257613073,0.06304915538274605,-0.10549688359597026,-0.650800389042729
2016,Cayo Diablo (2016),85,0.420359169003678,-0.5480161935782126,2.668474597195944,0.07829498389237675,0.17974700947153216,-0.7383975162577578
2016,Cayo Diablo (2016),86,0.44395512654021635,-0.5466439539731797,2.4573046589527276,0.08229419318978193,0.21798892040773804,-0.7521522563374167
2016,Cayo Diablo (2016),87,0.487306012139422,-0.5405861679375187,1.5508921984023296,0.09612557638108014,0.4274700329856044,-0.8391022485331231
2016,Cayo Diablo (2016),88,0.3539763212569747,-0.5281711124782825,0.18741145118255603,0.12038428382979455,0.7751143534366288,-0.9589172371083454
2016,Cayo Diablo (2016),89,0.49114739151349585,-0.5389274378761408,1.4556759265098809,0.09825096010753415,0.42330399987714024,-0.8488888156064325
2016,Cayo Diablo (2016),90,0.3235580095704439,-0.5557954037380953,3.6125264001097714,0.06491854212476977,-0.04420514522922511,-0.6736335675766967
2016,Cayo Diablo (2016),91,0.41607315394716987,-0.5312635804203996,0.5204501655571221,0.11311885108699174,0.7001473655681865,-0.9096591330722593
2016,Cayo Diablo (2016),92,0.46899162321079513,-0.5448467275956588,2.3454014183983083,0.0869128800553594,0.27258689379482737,-0.7936289114356242
2016,Cayo Diablo (2016),93,0.4792182439067828,-0.5376312729846631,1.343916695003403,0.09933808430346247,0.4737750057434057,-0.8557873029896526
2016,Cayo Diablo (2016),94,0.47074807849024397,-0.5435869890973936,2.2964945119047067,0.08746485136519366,0.27916699679097,-0.7859851851514607
2016,Cayo Diablo (2016),95,0.4918204245531671,-0.5431654653630166,2.040529167307422,0.08981400300067904,0.32809946929006845,-0.8000207311466578
2016,Cayo Diablo (2016),96,0.475640339385255,-0.5381347800518157,1.3623781913197657,0.10059716602212922,0.46948705970479326,-0.8612275119710896
2016,Cayo Diablo (2016),97,0.3481623794908308,-0.5549984086670275,3.4710392869163083,0.06892804312923956,-5.004374324149798e-4,-0.6800171864700773
2016,Cayo Diablo (2016),98,0.485670841017694,-0.5434524323108287,1.9959656242817023,0.08990501878807776,0.31098510368654825,-0.8038204592651241
2016,Cayo Diablo (2016),99,0.47332819884657673,-0.5380948260752311,1.419558634188233,0.10028688491478922,0.4623374309740739,-0.8372609830898899
2016,Cayo Diablo (2016),100,0.46447646725911956,-0.5370996860146756,1.1405624283899738,0.10394950895111403,0.5238514448269551,-0.8828641857567066
2016,Palominitos (2016),1,5414.399035968819,0.9176869693593911,0.5364754606959352,-0.6801448848973969,-0.25157520335083455,-0.052359352579527445
2016,Palominitos (2016),2,3351.7263353278913,-0.4169906689069497,0.5744549920715715,0.06385719282446851,0.5880113736979452,-0.9259730369691732
2016,Palominitos (2016),3,4969.0262824185265,0.35141633154078833,0.7276641593756445,-0.37058436212890894,0.02612928967516124,-0.36205579512857095
2016,Palominitos (2016),4,4797.371088684119,0.5647801957256267,0.3077152642510517,-0.4632150968231958,-0.0075148399890591095,-0.30009325261652214
2016,Palominitos (2016),5,5885.421474191672,0.6248715049610013,0.9738205670142146,-0.39496595556329483,-0.4278274730912836,-0.15504818629245382
2016,Palominitos (2016),6,4784.14815381044,0.47639350586314,0.475339626069896,-0.4766212186761633,0.04417292908261722,-0.36695763123103164
2016,Palominitos (2016),7,4583.946900124266,1.4348537580722571,0.11967243753917109,-0.9409655353823531,-0.39665216151938937,0.1969166936906469
2016,Palominitos (2016),8,5591.225318071846,0.6402918866603036,0.33734889383895206,-0.4290601585497937,-0.13647011513653964,-0.21693595995846807
2016,Palominitos (2016),9,4268.530648916872,0.8357441422793465,-0.3461227225674037,-0.6173621856993649,-0.0018760280727179407,-0.12921947506618217
2016,Palominitos (2016),10,5422.826193438539,0.9478079674381691,0.04635035201193377,-0.6181559171315218,-0.31648321342128666,-0.04502173112694573
2016,Palominitos (2016),11,4478.664878649992,1.5187043509973428,-0.28386300552019694,-0.9535871533080736,-0.5155181487525352,0.22324071038947726
2016,Palominitos (2016),12,5749.087235723724,0.6635455607784317,0.6916594133395628,-0.45468470048466086,-0.27799075798490747,-0.14272442573622895
2016,Palominitos (2016),13,4105.093332422504,-0.3684679230485511,0.9010016670365638,0.15317575683340745,0.35859112826228073,-0.7750301870476363
2016,Palominitos (2016),14,4275.021622472729,-0.43716025476425935,1.264724658708981,0.0692544410694662,0.36106339449390273,-0.7881492286323739
2016,Palominitos (2016),15,5126.923325495887,0.76756749104541655,0.21839633673879083,-0.5747308598245163,-0.11979858840682511,-0.19618391860206824
2016,Palominitos (2016),16,5192.224777906466,0.7682994525456758,0.7320143880990704,-0.6068759920189476,-0.1969355271176526,-0.13121465760018342
2016,Palominitos (2016),17,5345.302959655035,1.059706787363872,0.24192427851514023,-0.7056835048701376,-0.3665470176140761,0.01886444220139507
2016,Palominitos (2016),18,4751.7371928130115,1.1224495723297694,-0.3237679247194287,-0.6539067443876881,-0.3273284243178691,0.014918435162829263
2016,Palominitos (2016),19,4496.565042616622,1.4465077623214406,-0.11971938925420307,-1.0010627936561842,-0.4760539367145613,0.2383829570223274
2016,Palominitos (2016),20,5555.150927687053,1.0643614126903511,0.38137546745039697,-0.6145371740842155,-0.44599445167865526,0.025525881265666052
2016,Palominitos (2016),21,4755.874868027384,1.201865317028641,-0.03966833286177493,-0.8511530749288811,-0.30088962365149774,0.07988221247033851
2016,Palominitos (2016),22,5500.404691925912,0.9118946320008129,0.8739184056337713,-0.7308392278225524,-0.3124084581046704,-0.0037051376815817713
2016,Palominitos (2016),23,5386.548648740337,1.1209021489095863,0.6660105772077306,-0.6839518893256381,-0.6195877947508406,0.13495393776510117
2016,Palominitos (2016),24,4132.649596795532,0.31076783555048715,0.10733187400460119,-0.2512989087939086,0.1910168036200276,-0.46310517756657443
2016,Palominitos (2016),25,4938.1216132450745,1.1955889715300898,0.23472303972293962,-0.7492994474406566,-0.301390741028007,0.050833688943742884
2016,Palominitos (2016),26,3646.822633058718,-0.38457160994535927,0.5507837609912561,0.11867067995715773,0.44895384554270723,-0.8154475744048195
2016,Palominitos (2016),27,4968.152064212862,0.7748709060069858,-0.08080748933256261,-0.54960994720013,-0.1228179632149579,-0.1385659887253743
2016,Palominitos (2016),28,5677.485265282892,0.6608017080603656,0.5819412719963829,-0.5068469193456344,-0.2278016802535292,-0.12671153464153354
2016,Palominitos (2016),29,5219.402523753525,0.7095038572387702,0.153757372407718,-0.5587913432058181,-0.14858086943618012,-0.16888335915271674
2016,Palominitos (2016),30,5234.261972182035,0.9177319292851244,0.26938235650621317,-0.6389564970901156,-0.21197894180651386,-0.08506397971204167
2016,Palominitos (2016),31,4603.713312651624,0.6175110319408506,0.03196063073294181,-0.5702984553754781,0.04155709576427872,-0.24295359529412136
2016,Palominitos (2016),32,5393.698802436715,0.7932729582330907,0.43080123810050913,-0.5771960915725173,-0.1959629776247271,-0.13260110672034175
2016,Palominitos (2016),33,5038.263938385181,0.3362897305230958,0.11970976764512999,-0.14006384237134292,-0.1030753118690721,-0.40654334284921884
2016,Palominitos (2016),34,5454.515847513698,0.744282868063898,1.132928235038525,-0.5750942750516993,-0.3240058672624944,-0.09301344045859444
2016,Palominitos (2016),35,5558.593324550433,1.0273420412452112,0.7415209496138501,-0.5914481036857827,-0.5973516629422128,0.06781190016895186
2016,Palominitos (2016),36,4835.317432882134,0.106853129010513,0.6711938948794921,-0.11181538612731357,0.056115916666325046,-0.5266314753552969
2016,Palominitos (2016),37,4148.18602470068,1.5801128443316694,0.7867963835239321,-0.9902296444181102,-0.8543927509229567,0.4005574799864082
2016,Palominitos (2016),38,5511.478560722447,1.127137952310424,0.615949618544895,-0.6817032646193886,-0.5380594380710537,0.0872703510597477
2016,Palominitos (2016),39,4716.437323318439,1.3180991166197262,0.6114117653764343,-0.9319782115591039,-0.5504337430460761,0.21862514150643678
2016,Palominitos (2016),40,5342.631061084496,0.9318619273025928,0.529523894105081,-0.6764593754290745,-0.32388730502770224,-0.04559990939473116
2016,Palominitos (2016),41,4433.398564046617,0.16355967815932626,0.4930263371976645,-0.1888068820586429,0.1699246724464831,-0.5003525441830474
2016,Palominitos (2016),42,5747.305724622827,0.680983002417028,0.9420918931134659,-0.5240247741705191,-0.30348031524038505,-0.11517685293865618
2016,Palominitos (2016),43,5432.6783494570855,0.7656269149801482,0.6437909132735445,-0.5628434262372897,-0.25026493826489743,-0.09658498708162591
2016,Palominitos (2016),44,5211.709766366173,1.0462496042798801,0.420558656415522,-0.7487167683091921,-0.29980058878727356,0.005650982896690811
2016,Palominitos (2016),45,5163.3016454604685,0.37010582133289754,0.5960529605915562,-0.28111581227708016,-0.04391249891005274,-0.36187800763721323
2016,Palominitos (2016),46,5274.180046383174,0.7736931098842429,0.6887970345636,-0.6114312149607027,-0.24875826216194727,-0.09303381079328905
2016,Palominitos (2016),47,4904.296827580426,1.0121885346091686,0.13331638644339894,-0.6849510508234682,-0.13654631241750476,-0.06468118245658405
2016,Palominitos (2016),48,4211.211239115652,0.5510011888540146,0.08125038017606497,-0.4639449439102841,0.13070917811462487,-0.29788325776633023
2016,Palominitos (2016),49,4952.6992695251265,0.8059626770097649,0.069160978499518,-0.602695490523588,-0.09663471469807612,-0.16046181572473456
2016,Palominitos (2016),50,5279.749503349797,0.27800397419535633,0.9481878946437439,-0.24156837138171774,-0.012845608927486185,-0.42184483256758043
2016,Palominitos (2016),51,4498.761328202875,0.8211985526757154,-0.145070920899522,-0.6453570069008072,0.0043423712741884465,-0.13398375530705095
2016,Palominitos (2016),52,5281.1320411485085,0.6573829526040547,0.39776927153039104,-0.5251766959924198,-0.11358868465535688,-0.21993372899691296
2016,Palominitos (2016),53,5334.073918507296,0.9018401662606428,1.174756834242584,-0.7190443085925522,-0.38436991966602113,0.023042233067597086
2016,Palominitos (2016),54,4580.313206407726,0.6547438317745456,0.04825516686774331,-0.5689197232832561,0.004169269476457149,-0.22709937537840824
2016,Palominitos (2016),55,5112.956078649563,0.4817999819048676,0.622495012755979,-0.4186922878078589,5.50361161422731e-4,-0.2975627092493538
2016,Palominitos (2016),56,4594.815695328903,1.3715711735539986,-0.2518434267788943,-0.9412389337603835,-0.3901615547350395,0.17693474931559652
2016,Palominitos (2016),57,5019.481274394749,0.08748101594687116,0.7878412081442075,-0.14442215384276866,0.08041182456442485,-0.4472326079919364
2016,Palominitos (2016),58,4886.008312072011,1.2038394408223705,-0.19181991250138644,-0.7815644203382183,-0.3346314051260425,0.06763278372326613
2016,Palominitos (2016),59,5356.719091018151,0.7288764453581962,0.5797778779245223,-0.6008856832585063,-0.17519929310547933,-0.12176918929770425
2016,Palominitos (2016),60,4764.652254383983,1.020130429654207,0.06468318059486479,-0.7384058302155876,-0.19664149099596429,-0.023698692860791973
2016,Palominitos (2016),61,5276.760161375596,0.7834624411478841,0.6675920519727968,-0.6537696393516791,-0.21780896699994143,-0.12893036410587522
2016,Palominitos (2016),62,4609.58646257466,0.31484057863378245,0.6026253389100563,-0.37204082726200965,0.10558311327193062,-0.3973670129520369
2016,Palominitos (2016),63,5266.988983134362,0.8805344963950382,0.20072151571710956,-0.5299123664553601,-0.2559156147127719,-0.1395094234163264
2016,Palominitos (2016),64,4444.0697261499345,1.069475789207901,-0.22579039522294397,-0.7959005235288104,-0.182865047038332,0.05129121754869217
2016,Palominitos (2016),65,4690.6077260062175,0.19188681431099064,0.7159846145944881,-0.24476988209614856,0.1496542059304895,-0.5113784152613817
2016,Palominitos (2016),66,5299.586561100418,0.9077565954504174,0.40181915609048885,-0.6691909606047324,-0.23095558901248922,-0.02857589432403473
2016,Palominitos (2016),67,5329.490103064603,0.4161702785719968,1.1507841198547926,-0.39750415167893755,-0.130564804057704,-0.3083878083646056
2016,Palominitos (2016),68,5449.04566719874,0.5826737229035368,0.4969833830801742,-0.4483383362243659,-0.0908765878628991,-0.2541292676048736
2016,Palominitos (2016),69,5193.442047423297,0.909399523465867,0.7782062296377115,-0.6835553781947435,-0.3017317573749626,-0.025541745034016357
2016,Palominitos (2016),70,5522.549379706591,0.8388695580998137,0.640451317754144,-0.6334679613061917,-0.2803095992562264,-0.065259971151822
2016,Palominitos (2016),71,5069.4228725211005,0.22039665348615844,0.8866299563529232,-0.32461954206907284,0.07981015468639409,-0.3717247956269294
2016,Palominitos (2016),72,5177.036449277822,1.1180365236728682,0.7857172429229755,-0.8579723086480138,-0.4021729621290098,0.07149712233073066
2016,Palominitos (2016),73,5067.983124448546,0.5973078989374083,0.5149756886997203,-0.5411262346583979,-0.05580262594742667,-0.23199600303495965
2016,Palominitos (2016),74,5120.202669517105,1.1941357662278418,0.24971483006653797,-0.7671666532257704,-0.3981271319082108,0.1020495675267661
2016,Palominitos (2016),75,4538.391379173344,0.8518177738995906,-0.3380332208153285,-0.6506228142045762,-0.08368507747045018,-0.17597141244634146
2016,Palominitos (2016),76,5110.742361808,0.5985580638031422,0.1141953282360653,-0.40570762085433987,-0.1347067969331465,-0.2610269537477403
2016,Palominitos (2016),77,5189.9886344272245,1.0019980894625178,0.40159980045210186,-0.7227940602613003,-0.2694902778557085,0.00820109165509549
2016,Palominitos (2016),78,5027.204188116702,0.18122859060138138,0.8475164090343017,-0.24370887283717693,0.10067860899891505,-0.4430107513276164
2016,Palominitos (2016),79,5567.27650851219,0.8736106951001713,0.4533480062125424,-0.5990570940053671,-0.3540672793227356,-0.06616119504345955
2016,Palominitos (2016),80,5543.957353754118,0.9082834460118778,0.5442793325128734,-0.6724104173801256,-0.33872401474364233,0.0026508552524015148
2016,Palominitos (2016),81,5032.871686035145,0.9698653671084009,0.2223677016839192,-0.7751557092179329,-0.21977139781423782,0.0029866833146073818
2016,Palominitos (2016),82,5138.644227766347,1.1515332258514523,0.44802392464915436,-0.8010104658831763,-0.3900132718902798,0.09069076939992302
2016,Palominitos (2016),83,5575.5101869354,1.0329854719088654,0.35076207849813534,-0.521941873136426,-0.5978582284661759,0.07848406944320435
2016,Palominitos (2016),84,4112.59639673735,-0.2146597649696632,0.28119930611476934,0.2864208413497223,0.20905129339215045,-0.746789703110552
2016,Palominitos (2016),85,3899.7682887512774,1.7241217676582241,-0.37354582346687104,-0.9968759651385828,-0.6964990851474648,0.4074508240429788
2016,Palominitos (2016),86,4972.186860841964,1.0823777720557186,0.09036694846057286,-0.8173802244395215,-0.2695527648517711,0.04200931494551832
2016,Palominitos (2016),87,4516.9200163527285,0.5212156999713156,-0.05817057357124108,-0.41698052239805705,0.007030061631862838,-0.28292934197486286
2016,Palominitos (2016),88,4998.860940689025,0.7520570022926126,0.13743474818255635,-0.529587660197156,-0.11585651108092317,-0.10036562314345884
2016,Palominitos (2016),89,5384.587067250862,0.8454773465067893,0.28301120801980445,-0.5842648318238395,-0.2545539240382538,-0.06908507061632133
2016,Palominitos (2016),90,4357.459024222286,1.1809894546168316,-0.3001607821960364,-0.8290936880302618,-0.2010006947165186,0.06872915648437553
2016,Palominitos (2016),91,4284.911927437667,-0.19971319406808832,0.7582826496032923,-0.0032168193261134684,0.21663816514346543,-0.6666445875304701
2016,Palominitos (2016),92,5205.0873616711,0.5054884142144381,1.0237961912501896,-0.45852918146026245,-0.07650862744440835,-0.26210501560730254
2016,Palominitos (2016),93,4618.791742868201,1.46486292797731,1.041063484705116,-0.8538799698769248,-0.8524172918250876,0.304908107990877
2016,Palominitos (2016),94,4720.490471404867,1.102987889630634,0.07142113720781683,-0.7722605900999261,-0.2410182363359244,0.03428865080823668
2016,Palominitos (2016),95,5309.9296054566985,0.4270569421532413,0.7012944676474894,-0.33870345749807373,0.008061173918951545,-0.38105477849249375
